spf_pass,dkim_pass,dmarc_pass,sender_domain_age,url_count,has_shortener_urls,has_ip_based_urls,suspicious_keyword_count,urgency_score,capitalization_ratio,special_char_ratio,html_tag_count,has_email_form,avg_word_length,unique_word_ratio,has_urgency_words,additional_feature,label
0,1,0,9,0,0,0,1,0.1622381264956633,0.10653641979349672,0.03143501131837484,10,0,5.802592021549298,0.7955003756119278,0,0.314060794992732,0
1,1,1,7,1,0,0,0,0.17497724773683468,0.12633461195159218,0.054898044944164184,12,0,5.206986192086758,0.7073442252340647,0,0.6478174459905284,0
0,0,0,1,6,1,0,13,0.7599443886861021,0.21399969896408463,0.29475110376829183,24,1,6.355527884179041,0.3599021346475079,1,0.5142344384136116,1
1,1,0,2,6,1,1,13,0.9154388844898123,0.24550246391982536,0.16234441355910964,46,1,4.429383956645409,0.36136337795083895,1,0.7140640822236142,1
1,1,1,9,0,0,0,1,0.12119336289796447,0.08138187050931343,0.07916999884533517,16,0,5.087076434685292,0.6245176037240334,0,0.45830064152865646,0
1,1,1,5,0,0,0,1,0.20020511941392852,0.00156415490961046,0.025541348468521952,3,0,5.549267561275576,0.7931712760623392,0,0.5303021332491583,0
1,0,1,9,1,0,0,2,0.22752750536073332,0.1131161520474246,0.0017945678568491831,7,0,5.7556601563040815,0.8638745564854589,0,0.8705784250460069,0
1,1,1,5,2,0,0,1,0.02195877713053309,0.09051728900720668,0.06682127985550163,9,0,5.518688655845732,0.7501335927392224,0,0.5423636649797383,0
1,0,1,1,6,0,1,8,0.9472569017510022,0.2531449368342158,0.2385251904452329,35,1,4.052547972586186,0.37324418712671226,1,0.8308771913417055,1
1,1,0,5,0,0,0,1,0.04779120618569409,0.009466354961872524,0.011764902847355863,17,0,4.6833490037938414,0.7142728576532962,0,0.34632176858900354,0
0,0,1,0,9,1,1,4,0.7919755338868494,0.38000616443579116,0.15833251574186064,34,1,6.339552966680049,0.31188564760450715,1,0.48050694725782894,1
0,1,1,0,2,0,1,11,0.6437870394716461,0.3174890421621068,0.12488751145937127,46,1,4.268233006936779,0.4252742327354785,1,0.8791183075621647,1
1,1,1,9,2,0,0,1,9.975183614682192e-05,0.002653171441988583,0.060255316384286495,18,0,4.7729216823182945,0.7693323272036647,0,0.19178245559186058,0
1,1,1,5,0,0,0,1,0.2870399446452858,0.07506017185653018,0.04327291360197047,14,0,4.221955049170296,0.7903272435859751,0,0.7707806182638798,0
0,0,0,1,7,0,1,7,0.8088973040219217,0.43099806592958323,0.14316420549936865,14,1,6.526069225035944,0.3583140101984619,1,0.41135390505667857,1
1,1,1,7,2,0,0,0,0.15312974670126966,0.09398887666398154,0.09263826067300868,15,0,5.525192789388351,0.8787772194021688,0,0.030549457093379973,0
0,1,1,1,4,1,0,10,0.6920035349150813,0.23617006573318367,0.11539064032584184,46,1,5.323096485244485,0.42134563490455523,1,0.5724277594334657,1
1,0,1,9,1,0,0,2,0.27888176322659675,0.07983903200085603,0.058093205326279776,9,0,5.220667566621836,0.8148452022669581,0,0.27262400073353377,0
1,1,1,1,4,0,1,11,0.6020246335384875,0.2482424154252496,0.2097467578733172,44,1,4.67280792838168,0.5136537664042607,1,0.23724908749680007,1
1,1,1,1,4,1,0,3,0.9361809625107734,0.2522580009734761,0.2921561102973954,33,1,5.037804977640889,0.4113116288953808,1,0.9876495637360578,1
1,1,1,7,1,0,0,2,0.09336524851901808,0.1015680959602514,0.060577924945269035,1,0,5.683446723489352,0.7740664556355088,0,0.5596884448379399,0
1,1,1,7,0,0,0,2,0.11270167556451793,0.04453039118404212,0.06490746587943931,14,0,5.260417496658288,0.7829495416496084,0,0.5634389273484588,0
