spf_pass,dkim_pass,dmarc_pass,sender_domain_age,url_count,has_shortener_urls,has_ip_based_urls,suspicious_keyword_count,urgency_score,capitalization_ratio,special_char_ratio,html_tag_count,has_email_form,avg_word_length,unique_word_ratio,has_urgency_words,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,4.125,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588,0.037383176,0.0,0.0,3.347826,0.9130435,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.0,0.0,0.0,4.571429,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,4.6,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.72868216,0.07751938,0.0,0.0,4.090909,0.95454544,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03816794,0.06870229,0.0,0.0,4.2608695,0.95652175,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,3.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384616,0.06410257,0.0,1.0,5.5625,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.031055901,0.0,0.0,4.032258,0.87096775,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.04,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.23809524,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.074074075,0.0,0.0,4.4,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.0,0.0,3.2,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.06122449,0.0,0.0,4.111111,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179777,0.033707865,0.0,0.0,5.214286,0.9285714,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632653,0.040816326,0.0,0.0,4.3076925,0.9230769,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.046153847,0.0076923077,0.0,0.0,3.3666666,0.93333334,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08552632,0.08552632,0.0,0.0,3.72,0.84,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.03255814,0.037209302,0.0,0.0,3.7906976,0.8372093,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.07692308,0.0,0.0,5.25,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606062,0.21212122,0.0,0.0,4.3,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060402684,0.0,0.0,0.0,4.357143,0.96428573,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032,0.034946237,0.0,0.0,3.6973684,0.7763158,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677419,0.0,0.0,0.0,4.571429,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.09876543,0.055555556,0.0,0.0,3.5652175,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243,0.0,0.0,0.0,3.15,0.75,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.04109589,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.039473683,0.0,0.0,5.0833335,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.11764706,0.039215688,0.0,0.0,4.56,0.96,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.16666667,0.0,0.0,3.75,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017316017,0.043290045,0.0,0.0,4.142857,0.9047619,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701,0.03448276,0.0,0.0,3.6111112,0.8888889,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.11111111,0.0,0.0,3.4285715,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904762,0.03809524,0.0,0.0,3.8095238,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0875,0.075,0.0,0.0,4.2083335,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.037037037,0.0,0.0,3.8181818,0.90909094,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03448276,0.0862069,0.0,0.0,3.5,0.9166667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518519,0.018518519,0.0,0.0,3.5,0.9166667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7627119,0.059322033,0.0,0.0,4.3,0.95,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273,0.056818184,0.0,0.0,3.3888888,0.8333333,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.041666668,0.027777778,0.0,0.0,4.035714,0.9285714,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448276,0.03448276,0.0,0.0,3.6666667,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882353,0.05147059,0.0,0.0,3.642857,0.96428573,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.04347826,0.0,0.0,3.6,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142857,0.057142857,0.0,0.0,3.25,0.875,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105265,0.042105265,0.0,0.0,3.5,0.9,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.01369863,0.0,0.0,3.0555556,0.9444444,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.0,0.0,0.0,4.75,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124223605,0.031055901,0.0,0.0,5.0434785,0.95652175,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025157232,0.012578616,0.0,0.0,4.2,0.8666667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15436241,0.060402684,0.0,0.0,5.882353,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03731343,0.029850746,0.0,0.0,3.6785715,0.89285713,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.032467533,0.025974026,0.0,0.0,3.8387096,0.9677419,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.010869565,0.02173913,0.0,0.0,3.6,0.95,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803922,0.078431375,0.0,0.0,5.4666667,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.032258064,0.0,0.0,2.625,0.875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038961038,0.038961038,0.0,0.0,3.3529413,0.9411765,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.24460432,0.13669065,0.0,0.0,4.1904764,0.95238096,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15822785,0.056962024,0.0,0.0,4.3846154,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.022727273,0.0,0.0,3.8888888,0.8888889,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.10218978,0.04379562,0.0,0.0,3.88,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03787879,0.022727273,0.0,0.0,3.9130435,0.9130435,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895105,0.034965035,0.0,0.0,3.590909,0.90909094,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023622047,0.070866145,0.0,0.0,4.894737,0.84210527,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039855074,0.032608695,0.0,0.0,3.586207,0.7241379,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.06410257,0.0,0.0,3.625,0.9375,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,3.6666667,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025316456,0.012658228,0.0,0.0,3.9375,0.9375,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.041666668,0.0,0.0,5.5,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.03846154,0.0,0.0,2.642857,0.85714287,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882353,0.073529415,0.0,0.0,3.2,0.8666667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,7.3333335,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273,0.022727273,0.0,0.0,4.142857,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.041666668,0.0,0.0,3.8,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.036363635,0.07272727,0.0,0.0,4.1,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11290322,0.11290322,0.0,0.0,5.2222223,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.048076924,0.0,0.0,2.9166667,0.875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494253,0.08045977,0.0,0.0,3.8125,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026666667,0.06666667,0.0,0.0,4.3913045,0.7826087,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816326,0.020408163,0.0,0.0,3.9,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019480519,0.045454547,0.0,0.0,3.46875,0.84375,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.071428575,0.0,0.0,4.1,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.088,0.048,0.0,0.0,4.5238094,0.9047619,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.015873017,0.0,0.0,4.681818,0.90909094,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511628,0.046511628,0.0,0.0,3.6666667,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038961038,0.025974026,0.0,0.0,3.4117646,0.8235294,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.08163265,0.0,0.0,3.7777777,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.0,0.0,4.785714,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.040816326,0.0,0.0,4.2222223,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.12345679,0.037037037,0.0,0.0,5.0384617,0.9230769,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025316456,0.025316456,0.0,0.0,3.9333334,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83870965,0.0,0.0,0.0,4.3333335,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.045161292,0.07096774,0.0,0.0,4.904762,0.9047619,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.034246575,0.02739726,0.0,0.0,3.1470587,0.85294116,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.04347826,0.0,0.0,2.8333333,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06875,0.0,0.0,3.46875,0.75,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064,0.032258064,0.0,0.0,4.0833335,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.051282052,0.0,0.0,3.2222223,0.8888889,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373,0.0,0.0,0.0,3.5333333,0.8666667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02739726,0.01369863,0.0,0.0,4.6153846,0.9230769,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0945946,0.074324325,0.0,0.0,4.32,0.76,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273,0.022727273,0.0,0.0,3.8333333,0.9444444,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.027027028,0.0,0.0,3.1111112,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,3.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.035714287,0.0,0.0,3.5,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056603774,0.03773585,0.0,0.0,4.2,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.06849315,0.0,0.0,4.4166665,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.05,0.0,0.0,3.909091,0.90909094,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273,0.18181819,0.0,0.0,3.2222223,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.054347824,0.0,0.0,3.0952382,0.7619048,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571429,0.114285715,0.0,0.0,3.125,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.04347826,0.0,0.0,2.8333333,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,3.8636363,0.8636364,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962,0.0754717,0.0,0.0,2.7777777,0.9444444,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417476,0.009708738,0.0,0.0,3.9047618,0.9047619,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.0,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038961038,0.025974026,0.0,0.0,3.625,0.9375,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320755,0.03773585,0.0,0.0,5.25,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.115384616,0.0,0.0,3.8,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.08510638,0.0,0.0,4.5,0.875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.16666667,0.0,0.0,3.25,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.11409396,0.046979867,0.0,0.0,5.090909,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511278,0.030075189,0.0,0.0,4.0,0.96153843,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.031746034,0.04761905,0.0,0.0,3.76,0.88,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.025641026,0.0,0.0,4.5,0.9285714,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.09848485,0.03787879,0.0,0.0,4.2173915,0.95652175,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.00862069,0.0,0.0,3.75,0.9583333,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013574661,0.018099548,0.0,0.0,4.0697675,0.88372093,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.033898305,0.06779661,0.0,0.0,3.5833333,0.9166667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10218978,0.05839416,0.0,0.0,4.0,0.8888889,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013986014,0.027972028,0.0,0.0,3.7931035,0.9310345,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,3.1666667,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.02631579,0.0,0.0,3.2222223,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.04761905,0.0,0.0,4.714286,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333336,0.25,0.0,0.0,2.8,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094339624,0.06918239,0.0,0.0,4.8,0.8,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.021276595,0.0,0.0,4.111111,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146,0.0,0.0,0.0,5.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032786883,0.10655738,0.0,0.0,3.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.055555556,0.0,0.0,3.875,0.875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.0,0.0,0.0,5.75,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.02631579,0.03508772,0.0,0.0,3.4583333,0.8333333,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.14285715,0.0,0.0,5.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.05882353,0.0,0.0,2.875,0.875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.14649682,0.03821656,0.0,0.0,4.8,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02173913,0.08695652,0.0,0.0,4.3125,0.9375,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333335,0.033333335,0.0,0.0,4.2352943,0.9411765,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.0,0.0,3.6,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.07058824,0.0,0.0,3.1578948,0.8947368,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746034,0.04761905,0.0,0.0,3.5384614,0.7692308,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17272727,0.04090909,0.0,0.0,3.3095238,0.78571427,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243,0.024390243,0.0,0.0,4.125,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666668,0.05,0.0,0.0,3.1538463,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409091,0.045454547,0.0,0.0,3.25,0.95,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064,0.032258064,0.0,0.0,4.1666665,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.027027028,0.0,0.0,3.1111112,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.0,0.0,4.6,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666668,0.125,0.0,0.0,3.4,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.025423728,0.008474576,0.0,0.0,3.1785715,0.9285714,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.0,0.0,2.8333333,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714,0.00952381,0.0,0.0,3.860465,0.8372093,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.0,0.0,3.2,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816326,0.040816326,0.0,0.0,5.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494253,0.022988506,0.0,0.0,4.266667,0.93333334,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442,0.032786883,0.0,0.0,3.9166667,0.9166667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.04964539,0.04964539,0.0,0.0,5.1363635,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777778,0.018518519,0.0,0.0,3.5,0.9166667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,3.8333333,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.12244898,0.0,0.0,3.1,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773585,0.16981132,0.0,0.0,2.8181818,0.90909094,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04137931,0.089655176,0.0,0.0,3.7407408,0.8888889,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358,0.086419754,0.0,0.0,3.45,0.85,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056603774,0.056603774,0.0,0.0,3.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.3333333,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.014084507,0.028169014,0.0,0.0,3.6333334,0.8666667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849315,0.1369863,0.0,0.0,3.1333334,0.93333334,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07751938,0.08527132,0.0,0.0,3.76,0.72,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.060606062,0.121212125,0.0,0.0,2.7142856,0.85714287,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04255319,0.14893617,0.0,0.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.041666668,0.0,0.0,3.125,0.9375,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033783782,0.033783782,0.0,0.0,3.612903,0.9032258,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046728972,0.046728972,0.0,0.0,2.7307692,0.88461536,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243,0.024390243,0.0,0.0,4.125,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.17391305,0.0,0.0,3.2,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.087248325,0.026845638,0.0,0.0,5.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615385,0.07692308,0.0,0.0,4.2777777,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.13333334,0.0,0.0,3.4444444,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692308,0.03846154,0.0,0.0,4.2,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.0,0.0,0.0,3.2222223,0.8888889,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.04,0.0,0.0,6.4736843,0.7894737,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273,0.053030305,0.0,0.0,2.9310346,0.8965517,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.15873016,0.0,0.0,6.125,1.0,0.0,0
